1 -1 0:1.731 1:4 2:95 3:4 4:88.2 5:4 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:0.4444 14:3.6049 15:-10 16:7.9
1 -1 0:1.3824 1:3 2:109 3:0 4:39.6 5:0 6:4 7:14.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:1.3824 15:-10 16:19.9
1 -1 0:2.1644 1:4 2:46 3:2 4:63.5 5:4 6:1 7:3.0 8:1 9:50.0 10:56.4023 11:56.4023 12:79 13:1.0 14:2.1644 15:-10 16:5.0
1 -1 0:1.9835 1:2 2:1 3:2 4:13.4 5:2 6:0 7:1.0 8:0 9:43.8 10:7.7419 11:7.7419 12:8 13:1.0 14:1.9835 15:-10 16:8.0
1 1 0:1.4039 1:3 2:90 3:3 4:29.0 5:3 6:1 7:3.0 8:1 9:50.0 10:7.8758 11:7.8758 12:20 13:1.0 14:1.4039 15:-10 16:30.0
1 1 0:1.0235 1:2 2:113 3:1 4:73.5 5:1 6:12 7:32.0 8:1 9:50.0 10:0.0 11:2.5061 12:6 13:0.6667 14:1.5816 15:50 16:39.0
1 -1 0:1.1995 1:2 2:33 3:0 4:889.0 5:0 6:10 7:18.0 8:0 9:43.8 10:0.0 11:45.033 12:85 13:0.5 14:1.9682 15:-10 16:1680.0
1 1 0:1.3826 1:3 2:69 3:3 4:36.0 5:3 6:1 7:3.0 8:2 9:40.0 10:5.1388 11:5.1388 12:10 13:1.0 14:1.3826 15:-10 16:20.0
1 -1 0:1.5965 1:3 2:74 3:3 4:118.7 5:3 6:12 7:29.0 8:3 9:33.333333333333336 10:2.967 11:2.967 12:7 13:1.0 14:1.5965 15:30 16:99.0
1 -1 0:0.948 1:2 2:89 3:0 4:229.5 5:0 6:32 7:68.0 8:2 9:45.0 10:0.0 11:29.3786 12:55 13:0.6667 14:1.9397 15:40 16:428.0
1 1 0:1.6615 1:3 2:12 3:3 4:91.9 5:3 6:0 7:1.0 8:1 9:30.0 10:2.8571 11:2.8571 12:4 13:1.0 14:1.6615 15:-10 16:66.0
1 -1 0:2.5293 1:3 2:22 3:0 4:46.0 5:0 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:0.75 14:2.9043 15:-10 16:35.0
1 -1 0:3.2628 1:4 2:19 3:0 4:97.2 5:3 6:16 7:24.0 8:4 9:47.5 10:124.1985 11:167.119 12:294 13:0.8 14:4.1138 15:50 16:69.9
1 1 0:0.9604 1:2 2:85 3:1 4:24.0 5:2 6:2 7:7.0 8:2 9:40.0 10:0.0 11:6.8966 12:16 13:1.0 14:0.9604 15:40 16:10.9
1 -1 0:2.5999 1:4 2:9 3:1 4:42.5 5:1 6:6 7:15.0 8:0 9:43.8 10:0.0 11:18.1525 12:29 13:0.8 14:3.1969 15:-10 16:23.8
1 -1 0:1.3679 1:2 2:1 3:2 4:9.9 5:2 6:0 7:1.0 8:0 9:43.8 10:50.9625 11:50.9625 12:77 13:1.0 14:1.3679 15:-10 16:9.9
1 1 0:2.4946 1:4 2:8 3:1 4:41.5 5:1 6:4 7:8.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:2.4946 15:-10 16:20.0
1 1 0:1.437 1:3 2:96 3:3 4:59.9 5:3 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:1.437 15:-10 16:32.8
1 1 0:2.5641 1:4 2:14 3:3 4:40.5 5:3 6:5 7:10.0 8:3 9:43.333333333333336 10:8.559 11:10.2074 12:18 13:1.0 14:2.5641 15:-10 16:38.0
1 1 0:2.1774 1:4 2:80 3:1 4:50.7 5:4 6:3 7:7.0 8:3 9:46.666666666666664 10:3.8816 11:3.8816 12:9 13:1.0 14:2.1774 15:-10 16:5.0
1 -1 0:2.334 1:4 2:26 3:1 4:127.5 5:1 6:1 7:3.0 8:1 9:10.0 10:0.0 11:1.8723 12:4 13:1.0 14:2.334 15:-10 16:129.0
1 -1 0:1.6774 1:4 2:116 3:2 4:34.7 5:4 6:1 7:3.0 8:1 9:10.0 10:0.8132 11:0.8132 12:2 13:0.6667 14:2.5632 15:-10 16:23.0
1 1 0:1.8179 1:4 2:117 3:4 4:15.1 5:4 6:5 7:10.0 8:4 9:45.0 10:35.2192 11:188.2071 12:293 13:0.6667 14:3.6295 15:50 16:15.8
1 1 0:0.9003 1:2 2:110 3:1 4:329.0 5:1 6:1 7:3.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:0.9003 15:-10 16:499.0
1 1 0:1.3974 1:3 2:92 3:0 4:29.3 5:2 6:22 7:48.0 8:2 9:30.0 10:5.2082 11:57.3582 12:115 13:0.6 14:2.6095 15:10 16:0.01
1 1 0:1.7419 1:4 2:112 3:2 4:54.4 5:4 6:11 7:25.0 8:2 9:40.0 10:31.961 11:31.961 12:58 13:0.8 14:2.3541 15:-10 16:88.0
1 -1 0:1.8341 1:3 2:29 3:2 4:98.3 5:3 6:1 7:3.0 8:0 9:43.8 10:4.3379 11:4.3379 12:6 13:0.5 14:2.9857 15:-10 16:39.0
1 1 0:1.1961 1:2 2:27 3:1 4:118.0 5:1 6:2 7:3.0 8:1 9:50.0 10:3.5593 11:5.5998 12:11 13:1.0 14:1.1961 15:-10 16:98.0
1 -1 0:1.6654 1:2 2:2 3:0 4:228.5 5:0 6:2 7:4.0 8:1 9:50.0 10:0.0 11:30.0436 12:76 13:0.6667 14:2.0488 15:-10 16:219.0
1 -1 0:2.2369 1:4 2:3 3:4 4:93.5 5:4 6:1 7:2.0 8:0 9:43.8 10:7.0303 11:7.0303 12:8 13:1.0 14:2.2369 15:-10 16:19.0
1 1 0:1.3737 1:3 2:82 3:2 4:38.0 5:3 6:1 7:3.0 8:2 9:50.0 10:0.0 11:0.0 12:0 13:1.0 14:1.3737 15:-10 16:68.0
1 -1 0:2.2012 1:4 2:46 3:3 4:59.7 5:4 6:1 7:4.0 8:2 9:40.0 10:17.9175 11:17.9175 12:47 13:0.6667 14:3.2639 15:-10 16:110.0
1 -1 0:1.9576 1:3 2:26 3:2 4:95.0 5:2 6:1 7:2.0 8:0 9:43.8 10:10.9084 11:10.9084 12:23 13:1.0 14:1.9576 15:-10 16:98.0
1 -1 0:2.5886 1:4 2:11 3:0 4:183.5 5:0 6:2 7:4.0 8:2 9:40.0 10:13.1402 11:27.825499999999998 12:39 13:1.0 14:2.5886 15:-10 16:49.9
1 1 0:2.9292 1:4 2:15 3:4 4:89.7 5:4 6:1 7:2.0 8:0 9:43.8 10:48.3007 11:48.3007 12:81 13:0.5714 14:4.5824 15:-10 16:48.0
1 -1 0:2.1715 1:4 2:65 3:4 4:24.0 5:4 6:1 7:3.0 8:0 9:43.8 10:13.0855 11:13.0855 12:26 13:0.8 14:2.8201 15:-10 16:27.0
1 -1 0:2.0712 1:4 2:11 3:0 4:76.5 5:0 6:0 7:1.0 8:0 9:43.8 10:0.0 11:38.2948 12:60 13:0.8 14:2.4659 15:-10 16:27.0
1 -1 0:2.1608 1:4 2:48 3:0 4:76.0 5:3 6:5 7:10.0 8:3 9:50.0 10:47.4372 11:73.5943 12:152 13:1.0 14:2.1608 15:-10 16:98.0
1 1 0:0.9745 1:2 2:83 3:0 4:46.9 5:2 6:1 7:3.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:0.9745 15:-10 16:68.0
1 1 0:2.1007 1:4 2:23 3:2 4:118.0 5:4 6:1 7:3.0 8:4 9:42.5 10:4.4489 11:11.2414 12:20 13:1.0 14:2.1007 15:40 16:138.0
1 1 0:2.058 1:4 2:18 3:2 4:485.5 5:4 6:1 7:2.0 8:1 9:30.0 10:4.375 11:10.695599999999999 12:17 13:1.0 14:2.058 15:-10 16:98.0
1 -1 0:1.326 1:2 2:61 3:0 4:30.0 5:0 6:6 7:17.0 8:0 9:43.8 10:0.0 11:22.6604 12:41 13:0.5 14:2.2236 15:-10 16:30.0
1 1 0:1.0626 1:2 2:57 3:2 4:45.0 5:2 6:0 7:1.0 8:0 9:43.8 10:1.7241 11:1.7241 12:5 13:1.0 14:1.0626 15:-10 16:45.0
1 -1 0:1.8896 1:3 2:19 3:2 4:39.8 5:2 6:0 7:2.0 8:0 9:43.8 10:0.7143 11:13.5243 12:34 13:0.5 14:3.6002 15:-10 16:66.0
1 -1 0:1.6826 1:3 2:40 3:3 4:147.6 5:3 6:0 7:2.0 8:0 9:43.8 10:9.0124 11:9.0124 12:21 13:1.0 14:1.6826 15:-10 16:118.0
1 -1 0:2.4892 1:4 2:26 3:3 4:91.5 5:3 6:3 7:6.0 8:2 9:40.0 10:18.4685 11:22.536299999999997 12:44 13:1.0 14:2.4892 15:-10 16:89.0
1 1 0:1.4913 1:3 2:103 3:2 4:65.9 5:2 6:2 7:6.0 8:3 9:50.0 10:24.7761 11:24.7761 12:48 13:0.75 14:1.9425 15:50 16:49.9
1 -1 0:2.5021 1:4 2:12 3:3 4:93.3 5:3 6:1 7:3.0 8:0 9:43.8 10:56.2153 11:70.297 12:122 13:0.8 14:3.2294 15:-10 16:99.0
1 -1 0:1.7916 1:4 2:102 3:3 4:35.0 5:4 6:1 7:4.0 8:0 9:43.8 10:9.7418 11:9.7418 12:12 13:1.0 14:1.7916 15:-10 16:1.0
1 1 0:2.4797 1:4 2:31 3:2 4:34.7 5:4 6:10 7:24.0 8:2 9:50.0 10:1.6429 11:1.6429 12:4 13:0.8 14:3.0511 15:-10 16:26.0
1 1 0:1.2937 1:3 2:111 3:2 4:24.0 5:3 6:0 7:2.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:1.2937 15:-10 16:20.0
1 -1 0:2.1775 1:3 2:2 3:3 4:205.6 5:3 6:2 7:4.0 8:0 9:43.8 10:12.3689 11:12.3689 12:19 13:0.6 14:2.9827 15:-10 16:339.0
1 -1 0:2.4629 1:4 2:70 3:0 4:46.5 5:0 6:39 7:81.0 8:3 9:50.0 10:0.0 11:8.3707 12:17 13:0.5714 14:4.003 15:50 16:11.9
1 1 0:2.2807 1:4 2:52 3:3 4:59.4 5:4 6:1 7:3.0 8:0 9:43.8 10:4.7252 11:4.7252 12:13 13:1.0 14:2.2807 15:-10 16:25.0
1 1 0:1.0477 1:2 2:62 3:2 4:74.5 5:2 6:0 7:1.0 8:0 9:43.8 10:4.7059 11:4.7059 12:8 13:1.0 14:1.0477 15:-10 16:128.0
1 -1 0:1.9136 1:4 2:49 3:2 4:41.0 5:4 6:1 7:2.0 8:0 9:43.8 10:3.038 11:3.038 12:8 13:1.0 14:1.9136 15:-10 16:19.8
1 -1 0:2.4938 1:4 2:1 3:3 4:24.9 5:3 6:1 7:3.0 8:0 9:43.8 10:66.0395 11:68.5519 12:154 13:1.0 14:2.4938 15:-10 16:8.9
1 -1 0:1.2004 1:2 2:28 3:0 4:158.5 5:0 6:1 7:0.0 8:1 9:40.0 10:0.0 11:25.721 12:49 13:1.0 14:1.2004 15:40 16:168.0
1 -1 0:1.5498 1:3 2:76 3:3 4:41.6 5:3 6:8 7:21.0 8:2 9:50.0 10:1.8293 11:1.8293 12:5 13:1.0 14:1.5498 15:50 16:99.9
1 1 0:0.9253 1:2 2:104 3:2 4:84.4 5:2 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:0.9253 15:-10 16:99.8
1 1 0:1.8137 1:4 2:91 3:2 4:71.0 5:3 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:0.8 14:2.2247 15:-10 16:26.0
1 1 0:0.8947 1:2 2:120 3:0 4:78.5 5:0 6:37 7:98.0 8:1 9:50.0 10:0.0 11:0.0 12:0 13:1.0 14:0.8947 15:50 16:98.0
1 1 0:2.3532 1:4 2:9 3:0 4:122.0 5:0 6:3 7:10.0 8:0 9:43.8 10:0.0 11:17.4097 12:35 13:1.0 14:2.3532 15:-10 16:298.0
1 -1 0:1.3322 1:3 2:98 3:0 4:128.0 5:0 6:1 7:0.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:1.3322 15:-10 16:128.0
1 -1 0:2.0801 1:4 2:37 3:4 4:18.3 5:4 6:0 7:1.0 8:0 9:43.8 10:31.347 11:31.347 12:68 13:1.0 14:2.0801 15:-10 16:22.8
1 1 0:1.9212 1:4 2:109 3:4 4:173.0 5:4 6:1 7:3.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:1.9212 15:-10 16:58.0
1 -1 0:2.2289 1:3 2:14 3:3 4:35.9 5:3 6:4 7:8.0 8:0 9:43.8 10:115.604 11:119.4095 12:273 13:0.6 14:3.0171 15:-10 16:9.9
1 -1 0:1.5959 1:3 2:49 3:2 4:99.0 5:3 6:1 7:3.0 8:3 9:50.0 10:0.7595 11:101.4225 12:182 13:0.75 14:1.9881 15:50 16:99.0
1 -1 0:2.0358 1:4 2:81 3:3 4:61.8 5:4 6:1 7:3.0 8:1 9:40.0 10:0.0 11:0.0 12:0 13:0.5 14:3.8015 15:-10 16:45.0
1 -1 0:1.5369 1:3 2:40 3:3 4:34.0 5:3 6:1 7:2.0 8:0 9:43.8 10:8.848 11:8.848 12:18 13:1.0 14:1.5369 15:-10 16:48.0
1 -1 0:3.3178 1:4 2:4 3:0 4:58.0 5:0 6:0 7:1.0 8:0 9:43.8 10:0.0 11:12.5944 12:20 13:0.6667 14:4.1153 15:-10 16:31.0
1 1 0:1.873 1:4 2:89 3:3 4:310.7 5:3 6:1 7:3.0 8:2 9:50.0 10:0.0 11:0.0 12:0 13:1.0 14:1.873 15:-10 16:228.0
1 1 0:1.3534 1:2 2:5 3:1 4:48.4 5:2 6:0 7:1.0 8:0 9:43.8 10:2.5714 11:2.5714 12:3 13:1.0 14:1.3534 15:-10 16:85.0
1 1 0:1.109 1:2 2:48 3:2 4:108.0 5:2 6:0 7:1.0 8:0 9:43.8 10:47.7607 11:47.7607 12:83 13:1.0 14:1.109 15:-10 16:128.0
1 -1 0:1.4766 1:3 2:74 3:1 4:149.3 5:3 6:3 7:5.0 8:0 9:43.8 10:4.1936 11:4.1936 12:7 13:1.0 14:1.4766 15:-10 16:30.0
1 -1 0:1.033 1:2 2:68 3:2 4:63.4 5:2 6:0 7:1.0 8:1 9:50.0 10:0.0 11:0.0 12:0 13:0.6667 14:1.4278 15:-10 16:58.0
1 1 0:1.2797 1:2 2:16 3:1 4:62.4 5:1 6:0 7:1.0 8:0 9:43.8 10:3.913 11:3.913 12:6 13:0.5 14:2.0718 15:-10 16:98.0
1 -1 0:1.3878 1:2 2:1 3:1 4:130.0 5:2 6:0 7:1.0 8:0 9:43.8 10:2.9032 11:2.9032 12:3 13:1.0 14:1.3878 15:-10 16:22.0
1 -1 0:1.7817 1:3 2:22 3:2 4:58.3 5:2 6:1 7:2.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:1.7817 15:-10 16:76.0
1 1 0:2.0093 1:3 2:19 3:2 4:78.7 5:3 6:2 7:4.0 8:1 9:50.0 10:7.6152 11:7.6152 12:14 13:1.0 14:2.0093 15:-10 16:80.0
1 -1 0:2.2172 1:4 2:18 3:2 4:61.8 5:2 6:5 7:7.0 8:0 9:43.8 10:0.0 11:4.0627 12:7 13:1.0 14:2.2172 15:-10 16:108.0
1 1 0:2.0572 1:4 2:92 3:3 4:32.0 5:4 6:2 7:8.0 8:0 9:43.8 10:0.5556 11:0.5556 12:1 13:1.0 14:2.0572 15:-10 16:30.0
1 1 0:2.2325 1:3 2:4 3:3 4:41.7 5:3 6:14 7:21.0 8:0 9:43.8 10:21.8025 11:38.0274 12:79 13:0.75 14:2.6299 15:-10 16:60.0
1 1 0:0.9661 1:2 2:91 3:1 4:41.3 5:2 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:0.9661 15:-10 16:22.5
1 1 0:1.3503 1:3 2:96 3:3 4:25.9 5:3 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:1.3503 15:-10 16:49.8
1 1 0:1.8734 1:4 2:60 3:4 4:21.1 5:4 6:0 7:1.0 8:0 9:43.8 10:0.3333 11:0.3333 12:1 13:1.0 14:1.8734 15:-10 16:19.5
1 -1 0:1.9271 1:4 2:87 3:3 4:30.9 5:4 6:1 7:5.0 8:4 9:50.0 10:0.0 11:0.0 12:0 13:1.0 14:1.9271 15:50 16:19.0
1 1 0:0.9542 1:2 2:96 3:1 4:79.0 5:2 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:0.9542 15:-10 16:128.0
1 1 0:1.204 1:2 2:29 3:1 4:54.0 5:1 6:1 7:2.0 8:0 9:43.8 10:1.5254 11:8.6035 12:17 13:1.0 14:1.204 15:-10 16:19.9
1 -1 0:1.9661 1:4 2:53 3:1 4:41.6 5:3 6:0 7:1.0 8:0 9:43.8 10:32.9727 11:32.9727 12:59 13:0.8 14:2.4385 15:-10 16:12.5
1 1 0:1.6292 1:3 2:73 3:0 4:44.7 5:0 6:4 7:10.0 8:1 9:50.0 10:0.0 11:1.875 12:2 13:1.0 14:1.6292 15:-10 16:49.0
1 1 0:1.6676 1:3 2:32 3:1 4:39.2 5:3 6:0 7:1.0 8:0 9:43.8 10:0.9677 11:0.9677 12:2 13:1.0 14:1.6676 15:-10 16:29.9
1 -1 0:1.6647 1:3 2:22 3:1 4:92.6 5:2 6:0 7:1.0 8:0 9:43.8 10:0.7317 11:0.7317 12:2 13:1.0 14:1.6647 15:-10 16:99.8
1 -1 0:1.6084 1:2 2:23 3:0 4:73.0 5:0 6:1 7:0.0 8:1 9:50.0 10:0.0 11:61.4106 12:94 13:1.0 14:1.6084 15:-10 16:98.0
1 -1 0:2.1066 1:3 2:15 3:3 4:278.3 5:3 6:3 7:5.0 8:1 9:50.0 10:23.3179 11:23.3179 12:40 13:1.0 14:2.1066 15:-10 16:118.0
1 1 0:2.5281 1:4 2:47 3:4 4:97.0 5:4 6:1 7:2.0 8:0 9:43.8 10:15.3518 11:15.3518 12:42 13:1.0 14:2.5281 15:-10 16:83.0
1 1 0:1.2007 1:2 2:55 3:1 4:64.5 5:1 6:1 7:2.0 8:2 9:35.0 10:5.6471 11:8.1704 12:23 13:1.0 14:1.2007 15:40 16:39.9
1 -1 0:1.9136 1:3 2:14 3:3 4:28.6 5:3 6:2 7:3.0 8:2 9:50.0 10:0.6977 11:0.6977 12:1 13:0.75 14:2.3163 15:-10 16:38.0
1 1 0:3.1042 1:4 2:10 3:0 4:118.7 5:0 6:0 7:1.0 8:2 9:30.0 10:0.0 11:31.2574 12:59 13:0.8 14:3.5069 15:-10 16:9.9
1 1 0:1.3965 1:3 2:121 3:2 4:21.5 5:3 6:2 7:7.0 8:3 9:50.0 10:14.0694 11:43.3778 12:62 13:0.5 14:3.1794 15:50 16:35.5
1 -1 0:2.7055 1:4 2:36 3:3 4:138.5 5:3 6:2 7:5.0 8:0 9:43.8 10:3.6296 11:3.6296 12:8 13:0.8 14:3.2769 15:-10 16:10.0
1 1 0:2.4794 1:4 2:26 3:4 4:43.7 5:4 6:1 7:3.0 8:0 9:43.8 10:15.8173 11:15.8173 12:38 13:1.0 14:2.4794 15:-10 16:49.0
1 -1 0:1.0 1:2 2:120 3:0 4:85.5 5:0 6:12 7:23.0 8:0 9:43.8 10:0.0 11:27.7992 12:54 13:1.0 14:1.0 15:-10 16:138.0
1 -1 0:1.2316 1:2 2:25 3:2 4:20.0 5:2 6:0 7:1.0 8:0 9:43.8 10:3.9257 11:3.9257 12:8 13:1.0 14:1.2316 15:-10 16:20.0
1 1 0:1.7183 1:3 2:63 3:3 4:134.0 5:3 6:1 7:4.0 8:0 9:43.8 10:3.9474 11:3.9474 12:5 13:0.75 14:2.2952 15:-10 16:198.0
1 1 0:1.0796 1:2 2:58 3:0 4:31.9 5:0 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:1.0796 15:-10 16:59.9
1 1 0:1.3578 1:2 2:6 3:0 4:53.5 5:1 6:1 7:3.0 8:0 9:43.8 10:0.0 11:11.8358 12:15 13:1.0 14:1.3578 15:-10 16:28.0
1 1 0:1.8077 1:3 2:12 3:3 4:35.0 5:3 6:2 7:5.0 8:0 9:43.8 10:3.5714 11:3.5714 12:5 13:0.6 14:2.6212 15:-10 16:23.0
1 -1 0:2.1278 1:3 2:22 3:0 4:75.0 5:0 6:1 7:0.0 8:0 9:43.8 10:0.0 11:101.9709 12:172 13:0.75 14:2.5346 15:-10 16:28.0
1 1 0:1.3228 1:2 2:11 3:2 4:313.0 5:2 6:1 7:2.0 8:0 9:43.8 10:21.2533 11:21.2533 12:36 13:1.0 14:1.3228 15:-10 16:238.0
1 1 0:2.1974 1:4 2:5 3:0 4:201.0 5:4 6:4 7:6.0 8:0 9:43.8 10:33.9706 11:33.9706 12:43 13:1.0 14:2.1974 15:-10 16:488.0
1 1 0:2.3267 1:4 2:45 3:0 4:88.7 5:0 6:4 7:9.0 8:0 9:43.8 10:0.0 11:59.3719 12:135 13:1.0 14:2.3267 15:-10 16:39.9
1 -1 0:0.955 1:2 2:100 3:2 4:78.3 5:2 6:0 7:1.0 8:0 9:43.8 10:3.8462 11:3.8462 12:5 13:1.0 14:0.955 15:-10 16:138.0
1 1 0:0.9515 1:2 2:102 3:2 4:37.9 5:2 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:0.9515 15:-10 16:27.8
1 -1 0:2.0373 1:3 2:26 3:1 4:74.6 5:3 6:2 7:4.0 8:0 9:43.8 10:14.794 11:17.0162 12:33 13:1.0 14:2.0373 15:-10 16:99.0
1 1 0:1.6142 1:3 2:32 3:3 4:27.9 5:3 6:4 7:7.0 8:0 9:43.8 10:55.4122 11:55.4122 12:105 13:0.6 14:2.7856 15:-10 16:44.0
1 -1 0:1.1916 1:2 2:34 3:2 4:26.8 5:2 6:0 7:1.0 8:0 9:43.8 10:5.046 11:5.046 12:11 13:1.0 14:1.1916 15:-10 16:27.0
1 -1 0:1.2301 1:2 2:27 3:2 4:25.5 5:2 6:0 7:1.0 8:0 9:43.8 10:12.193 11:12.193 12:16 13:1.0 14:1.2301 15:-10 16:25.0
1 1 0:1.0323 1:2 2:74 3:0 4:29.9 5:1 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:1.0323 15:-10 16:29.9
1 1 0:2.2227 1:4 2:78 3:0 4:156.5 5:0 6:10 7:26.0 8:1 9:50.0 10:0.0 11:0.0 12:0 13:0.8 14:2.8197 15:-10 16:199.0
1 1 0:1.416 1:2 2:26 3:0 4:65.0 5:0 6:0 7:1.0 8:2 9:40.0 10:0.0 11:12.2618 12:24 13:1.0 14:1.416 15:50 16:58.0
1 1 0:1.9415 1:3 2:19 3:1 4:34.7 5:1 6:0 7:1.0 8:0 9:43.8 10:2.6923 11:5.353899999999999 12:13 13:1.0 14:1.9415 15:-10 16:33.0
1 1 0:1.7741 1:3 2:11 3:2 4:55.0 5:2 6:1 7:2.0 8:3 9:50.0 10:6.4833 11:20.9782 12:29 13:1.0 14:1.7741 15:50 16:48.0
1 -1 0:2.0374 1:3 2:33 3:3 4:43.0 5:3 6:2 7:5.0 8:0 9:43.8 10:5.6491 11:5.6491 12:12 13:1.0 14:2.0374 15:-10 16:35.0
1 1 0:1.3432 1:3 2:121 3:3 4:26.9 5:3 6:0 7:2.0 8:2 9:50.0 10:0.0 11:0.0 12:0 13:1.0 14:1.3432 15:-10 16:30.0
1 1 0:1.1667 1:2 2:40 3:2 4:85.5 5:2 6:0 7:1.0 8:0 9:43.8 10:5.9048 11:5.9048 12:13 13:1.0 14:1.1667 15:-10 16:138.0
1 1 0:1.9166 1:4 2:85 3:2 4:33.3 5:4 6:6 7:17.0 8:3 9:50.0 10:24.6304 11:24.6304 12:38 13:1.0 14:1.9166 15:-10 16:18.0
1 -1 0:1.5258 1:3 2:111 3:1 4:9.9 5:3 6:2 7:6.0 8:2 9:50.0 10:0.0 11:33.6462 12:60 13:1.0 14:1.5258 15:-10 16:9.9
1 1 0:1.405 1:3 2:91 3:0 4:24.8 5:0 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:0.75 14:1.9359 15:-10 16:28.9
1 -1 0:2.4686 1:3 2:12 3:0 4:28.8 5:1 6:2 7:3.0 8:0 9:43.8 10:17.4483 11:23.3494 12:42 13:1.0 14:2.4686 15:-10 16:28.8
1 1 0:1.344 1:3 2:117 3:0 4:40.3 5:0 6:9 7:19.0 8:1 9:50.0 10:0.0 11:17.8167 12:24 13:1.0 14:1.344 15:-10 16:89.0
1 -1 0:1.5444 1:3 2:62 3:0 4:69.0 5:0 6:14 7:30.0 8:0 9:43.8 10:0.0 11:5.0208 12:10 13:1.0 14:1.5444 15:-10 16:29.9
1 1 0:1.5532 1:3 2:94 3:3 4:111.0 5:3 6:0 7:1.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:0.6 14:2.4028 15:-10 16:69.9
1 -1 0:2.2766 1:3 2:32 3:2 4:72.7 5:3 6:3 7:7.0 8:0 9:43.8 10:25.2666 11:25.2666 12:58 13:1.0 14:2.2766 15:-10 16:44.0
1 1 0:1.4366 1:3 2:85 3:0 4:32.0 5:0 6:3 7:8.0 8:2 9:35.0 10:0.0 11:9.7435 12:27 13:1.0 14:1.4366 15:-10 16:49.9
1 -1 0:1.5631 1:3 2:63 3:3 4:114.7 5:3 6:1 7:3.0 8:0 9:43.8 10:0.0 11:0.0 12:0 13:1.0 14:1.5631 15:-10 16:138.0
1 -1 0:2.2331 1:4 2:55 3:3 4:22.5 5:3 6:10 7:19.0 8:2 9:50.0 10:30.5716 11:44.6305 12:71 13:0.8 14:2.6527 15:-10 16:29.9
1 -1 0:2.1992 1:4 2:14 3:4 4:46.5 5:4 6:1 7:2.0 8:1 9:30.0 10:3.4091 11:3.4091 12:5 13:0.8 14:2.6607 15:-10 16:79.0
1 -1 0:1.4634 1:3 2:103 3:0 4:21.0 5:1 6:1 7:0.0 8:0 9:43.8 10:0.0 11:8.209 12:18 13:0.75 14:1.8859 15:-10 16:21.0
1 1 0:2.276 1:4 2:34 3:3 4:339.5 5:4 6:1 7:3.0 8:3 9:46.666666666666664 10:5.625 11:5.625 12:12 13:1.0 14:2.276 15:-10 16:142.0
1 -1 0:1.3786 1:3 2:113 3:0 4:105.9 5:0 6:1 7:0.0 8:0 9:43.8 10:0.0 11:37.4289 12:53 13:0.6 14:2.2222 15:-10 16:158.0
1 -1 0:1.92 1:2 2:5 3:2 4:14.0 5:2 6:1 7:2.0 8:0 9:43.8 10:37.2353 11:41.402 12:48 13:0.6667 14:2.3411 15:-10 16:9.0
1 -1 0:2.1835 1:3 2:1 3:0 4:36.0 5:2 6:61 7:121.0 8:2 9:45.0 10:75.2155 11:98.2865 12:162 13:0.4286 14:4.3542 15:-10 16:29.0
1 -1 0:1.9201 1:2 2:4 3:0 4:129.5 5:0 6:1 7:0.0 8:1 9:40.0 10:0.0 11:24.0531 12:37 13:1.0 14:1.9201 15:40 16:169.0
1 -1 0:1.8103 1:4 2:113 3:3 4:141.7 5:3 6:0 7:1.0 8:1 9:50.0 10:4.1379 11:4.1379 12:12 13:0.6667 14:2.7124 15:-10 16:88.0
1 1 0:0.9655 1:2 2:101 3:2 4:98.5 5:2 6:1 7:3.0 8:1 9:50.0 10:0.0 11:0.0 12:0 13:0.6667 14:1.3881 15:-10 16:158.0
1 -1 0:1.3903 1:2 2:4 3:0 4:188.0 5:0 6:22 7:43.0 8:0 9:43.8 10:0.0 11:8.8031 12:19 13:0.6667 14:1.9075 15:-10 16:188.0
